





ID-EVENTO TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;DISTRITO;TIPO;AUDIENCIA;
11031384;"Viva el Pasodoble";"";"1";"0";"";"";"2019-10-19 00:00:00.0";"2019-10-19 23:59:00.0";"18:30";"Concierto de bandas a cargo de la Banda de M�sica Villa de Madrid dirigida por D. Alfonso Hidalgo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b816e034dc18d610VgnVCM1000001d4a900aRCRD";"Programa de Actividades en el Templete Jos� Menese";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9ea3e034dc18d610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b6013e3860594210VgnVCM2000000c205a0aRCRD";"Quiosco de M�sica - Templete Cantaor Jos� Menese";"438428";"4473844";"40.412941426753434";"-3.725711256326908";"LATINA";"/contenido/actividades/Musica";"";
11032327;"Vivir es f�cil con los ojos cerrados";"";"1";"0";"";"";"2019-10-18 00:00:00.0";"2019-10-18 23:59:00.0";"18:00";"Proyecci�n + posterior debate: 'Vivir es f�cil con los ojos cerrados'. Director: David Trueba (108 min.)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=aba223f64f68d610VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Cultural Jos� de Espronceda";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=53adc7a6b4ddc610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=23881e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Jos� de Espronceda (Tetu�n)";"440258";"4477792";"40.44863106357685";"-3.7045265016586013";"TETUAN";"";"";
10986676;"We Scream, But Nothing Changes";"Entrada libre";"0";"1";"L,M,X,J,V,S,D";"";"2019-09-12 00:00:00.0";"2020-03-31 23:59:00.0";"";"We Scream, But Nothing Changes. Sadik Kwaish Alfraji";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=257f500d061eb610VgnVCM1000001d4a900aRCRD";"We Scream, But Nothing Changes";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b7f500d061eb610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4582ee06ea5ee310VgnVCM2000000c205a0aRCRD";"Naves Matadero. Centro Internacional Artes Vivas";"440825";"4471546";"40.39241374953321";"-3.697247685884226";"ARGANZUELA";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
10986667;"Wearable art";"Entrada libre";"1";"1";"J,V,S,D";"";"2019-09-13 00:00:00.0";"2019-12-31 23:59:00.0";"00:00";"Wearable art. Cecilio Castrillo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=282f500d061eb610VgnVCM1000001d4a900aRCRD";"Wearable art";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=423f500d061eb610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4582ee06ea5ee310VgnVCM2000000c205a0aRCRD";"Naves Matadero. Centro Internacional Artes Vivas";"440825";"4471546";"40.39241374953321";"-3.697247685884226";"ARGANZUELA";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11019363;"WELCOME TO SODOM";"";"0";"0";"";"";"2019-10-25 00:00:00.0";"2019-10-25 23:59:00.0";"";"WELCOME TO SODOM es un viaje a un mundo dist�pico donde diferentes destinos se fusionan en una comunidad singularmente extra�a. Inteligentemente entrelazados, los destinos de los diversos protagonistas desentra�an la compleja historia de esta sociedad apocal�ptica. Sus voces internas muy personales permiten una visi�n profunda en la vida y el trabajo en este lugar. La vida en el basurero se convierte en un rompecabezas de nuestra moderna civilizaci�n globalizada, la tecnolog�a de corta duraci�n se convierte en la met�fora de una sociedad de lujo capitalista y desechable.Sodoma bien puede ser uno de los lugares m�s t�xicos e inh�spitos en esta tierra, pero tambi�n es un maravilloso universo lleno de ingenio e inventiva, que rebosa de imaginaci�n y habilidad humana. El vertedero trascendental es tambi�n una planta de reciclaje, un lugar donde las cosas se encuentran con su fin y un lugar donde surgen cosas nuevas.El documental BIENVENIDO A SODOM�permite a los espectadores ver dentro del vertedero de desechos electr�nicos m�s grande de Europa, en el medio de �frica. El enfoque no es principalmente sobre los mecanismos del comercio electr�nico, pero sobre las vidas y destinos de personas atrapadas en el back-end de la cadena global de valor agregado. Este es el lugar donde la maldici�n de la locura del consumidor digital se convierte manifiesto. Sodom es el verdadero fin de nuestro mundo digitalizado moderno. ESTRENO EN MADRID �";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0d5700141de3d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD";"Cineteca Madrid";"440946";"4471394";"40.391053041229135";"-3.6958079719260075";"ARGANZUELA";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11019359;"WHEN TOMATOES MEET WAGNER";"";"0";"0";"";"";"2019-10-25 00:00:00.0";"2019-10-25 23:59:00.0";"";"Dos ingeniosos primos, con la ayuda del saber de las abuelas y la ilusi�n de los habitantes de un aislado pueblo de Grecia, consiguen levantar los �nimos y la econom�a del lugar, exportando peque�os frascos con tomates org�nicos y conservas con un m�todo poco ortodoxo? Una historia entra�able sobre el poder de las relaciones humanas. ESTRENO EN MADRID �";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a05700141de3d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD";"Cineteca Madrid";"440946";"4471394";"40.391053041229135";"-3.6958079719260075";"ARGANZUELA";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11031825;"XII certamen de pintura r�pida 'Maris Stella'";"";"1";"1";"L,M,X,J,V,S,D";"";"2019-10-12 00:00:00.0";"2019-10-25 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0fcf073d568d610VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=54fb1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Usera 1";"439651";"4470300";"40.381095838993176";"-3.710973351109332";"USERA";"/contenido/actividades/Exposiciones";"";
11025295;"XXVII Certamen Internacional de Tunas de Derecho.";"";"1";"1";"L,M,X,J,V,S,D";"";"2019-10-25 00:00:00.0";"2019-10-26 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=56a1cdc7c0e5d610VgnVCM2000001f4a900aRCRD";"Tiempo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f72cf55ceb6c610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Casa de Vacas (Retiro)";"441967";"4474495";"40.41906024374356";"-3.6840615387926956";"RETIRO";"/contenido/actividades/Musica";"";
11025324;"Y Tu �qu� tienes en la cabeza?";"";"0";"0";"";"";"2019-11-17 00:00:00.0";"2019-11-17 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba92cdc7c0e5d610VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD";"Espacio Abierto Quinta de los Molinos";"446636";"4477644";"40.44774002225867";"-3.6292874542291638";"SAN BLAS-CANILLEJAS";"/contenido/actividades/CursosTalleres";"/usuario/Ni�os";
11025321;"Y Tu �qu� tienes en la cabeza?";"";"0";"0";"";"";"2019-10-20 00:00:00.0";"2019-10-20 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8c82cdc7c0e5d610VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD";"Espacio Abierto Quinta de los Molinos";"446636";"4477644";"40.44774002225867";"-3.6292874542291638";"SAN BLAS-CANILLEJAS";"/contenido/actividades/CursosTalleres";"/usuario/Ni�os";
11025325;"Y Tu �qu� tienes en la cabeza?";"";"0";"0";"";"";"2019-12-15 00:00:00.0";"2019-12-15 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=61b2cdc7c0e5d610VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD";"Espacio Abierto Quinta de los Molinos";"446636";"4477644";"40.44774002225867";"-3.6292874542291638";"SAN BLAS-CANILLEJAS";"/contenido/actividades/CursosTalleres";"/usuario/Ni�os";
11019291;"Yamila + Federico Guardabrazo + Diego Echegoyen";"";"0";"0";"";"";"2019-10-05 00:00:00.0";"2019-10-05 23:59:00.0";"21:30";"Rayo -Festival de artes visuales expandidas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c86400141de3d610VgnVCM1000001d4a900aRCRD";"YAMILA + FEDERICO GUARDABRAZO + DIEGO ECHEGOYEN";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fd6400141de3d610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD";"Cineteca Madrid";"440946";"4471394";"40.391053041229135";"-3.6958079719260075";"ARGANZUELA";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11013968;"Y�SICA / HIERNAMAALS";"";"0";"0";"";"";"2019-10-11 00:00:00.0";"2019-10-11 23:59:00.0";"";"Y�SICA (Brenda Urlacher / Argentina / 2019 / 4?) PREMIERE MUNDIAL Y�sica se ha sometido a una operaci�n de cambio de sexo y se aleja de su entorno para alquilar una habitaci�n en una casa compartida por el barrio del Abasto, en Buenos Aires. Una tarde llega Ludmila del sur de Argentina a buscar trabajo en la ciudad y se hacen amigas inseparables. Idealistas y fantaseosas, cada una tiene un sue�o que busca cumplir hasta que el hermano de Y�sica interrumpe para decirle que su padre se est� muriendo y ha preguntado por '�l'.  Trailer  Versi�n original en espa�ol.  HIERNAMAALS (Willem Bosch / Paises Bajos / 2019 / 93?) PREMIERE ESPA�A  Hiernamaals cuenta la historia de Sam una ni�a de 14 a�os, muy madura, buena alumna y disciplinada. Al mismo tiempo est� cuidando a sus hermanos peque�os. Despu�s del fallecimiento de su madre se sienta responsable de su familia, entonces est� ayudando lo m�s posible a su padre para llenar el vacio dejado para su madre.Una ma�ana d�ndose prisa para ir al cole, Sam no sabe lo que paso, se despierta en una oficina extra�a donde le est�n diciendo que est� muerta.  Trailer  Versi�n original subtitulado en espa�ol.Presentaci�n y coloquio con la directora de Y�sica, Brenda Urlacher y con el productor de Hiernamaals.�";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=35c8a4e0fe91d610VgnVCM1000001d4a900aRCRD";"28.� Festival de Cine de Madrid. Plataforma Nuevos Realizadores (PNR).";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d4e9a4e0fe91d610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD";"Cineteca Madrid";"440946";"4471394";"40.391053041229135";"-3.6958079719260075";"ARGANZUELA";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11031769;"Yesly Heredia";"";"1";"0";"";"";"2019-10-05 00:00:00.0";"2019-10-05 23:59:00.0";"20:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5b73d897f58d610VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=add63d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Pozo del t�o Raimundo (Puente de Vallecas)";"443950";"4469433";"40.3735856436473";"-3.6602546064905397";"PUENTE DE VALLECAS";"/contenido/actividades/Musica";"";
11030568;"Yo soy Cuba";"";"1";"0";"";"";"2019-11-15 00:00:00.0";"2019-11-15 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7dc031d68627d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d8c1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Zazuar (Villa de Vallecas)";"448550";"4470424";"40.38281899948726";"-3.606140062044455";"VILLA DE VALLECAS";"/contenido/actividades/Musica";"";
10972597;"YOLO";"Palco: 15 eurosPreferente: 12 euros";"0";"1";"V,S";"";"2019-10-11 00:00:00.0";"2019-10-12 23:59:00.0";"";"Yolo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c6732deed155b610VgnVCM1000001d4a900aRCRD";"YOLO";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b732deed155b610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=432257258ae5d010VgnVCM1000000b205a0aRCRD";"Teatro Circo Price";"440723";"4473051";"40.40596423138839";"-3.698601359753866";"ARGANZUELA";"/contenido/actividades/CircoMagia";"";
11026670;"Yout Unstoppable";"";"1";"0";"";"";"2019-10-25 00:00:00.0";"2019-10-25 23:59:00.0";"11:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=77609283b726d610VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98953d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Buero Vallejo (San Blas - Canillejas)";"448023";"4477305";"40.44477474902185";"-3.6129105844633775";"SAN BLAS-CANILLEJAS";"/contenido/actividades/CineActividadesAudiovisuales";"";
11019391;"YOUTH UNSTOPPABLE";"";"0";"0";"";"";"2019-10-25 00:00:00.0";"2019-10-25 23:59:00.0";"";"Junto a Fridays for Future, el movimiento estudiantil internacional que exige medidas de prevenci�n contra el cambio clim�tico a trav�s de acciones ciudadanas, y el apoyo de Teachers for Future Spain y la red social de #cineyeducacion de Cero en Conducta, el viernes 25 de octubre desde Another Way Film Festival celebramos la acci�n Fridays For Another Future, que consiste en una proyecci�n muy especial a la que se puede asistir de manera gratuita, acompa�ada de un coloquio posterior entre el p�blico y un miembro del movimiento estudiantil Fridays For Future.�La pel�cula elegida es el documental YOUTH UNSTOPPABLE, dirigida por Slater Jewell-Kemker (Canad�, 2018), que captura la vibrante historia sobre c�mo j�venes de todo el mundo est�n liderando la lucha contra la emergencia clim�tica con el fin de salvar el planeta y su propio futuro.Esta proyecci�n abierta a todos los p�blicos ir� especialmente dirigida a institutos, colegios y universidades. Se proyectara en un total de 10 ciudades en Espa�a.�Adem�s, en las sedes Cineteca y La Casa Encendida se ofrecer� un taller de activismo ofrecido por Greenpeace, as� como un breve encuentro con expertos sociales: Juantxo L�pez Urralde (Cineteca)� y Josechu Ferreras Tom� (LCE). ESTRENO EN MADRID �";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e8c700141de3d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD";"Cineteca Madrid";"440946";"4471394";"40.391053041229135";"-3.6958079719260075";"ARGANZUELA";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11030988;"Zarzuelas de Madrid";"";"1";"0";"";"";"2019-10-11 00:00:00.0";"2019-10-11 23:59:00.0";"19:00";"Sainetes, entremeses, zarzuelas, parlamentos y m�s, de ambiente madrile�o con 'Los Castizos'.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=57d1e4cfa318d610VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c957cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Sara Montiel (Latina)";"434222";"4472418";"40.399764677637116";"-3.775144917950534";"LATINA";"/contenido/actividades/Musica/Zarzuela";"";
11009047;"Zepita, Cuentacuentos";"";"0";"0";"";"";"2019-10-05 00:00:00.0";"2019-10-05 23:59:00.0";"18:00";"Sinopsis   : Recopilaci�n de canciones de M� Elena Walsh, Osvaldo Maggi y otras del cancionero popular espa�ol, m�s alguna f�bula de Lafontaine y un cuento an�nimo. Se trata de contar las historias que cuentan las canciones y de cantar las historias que cuentan los cuentos, conversar las f�bulas y jugar con alg�n gui�o de las brujas.            - Compa��a   : Carmen Oliveira        - P�blico   : A partir de 3 a�os        - Duraci�n   : 60 minutos aprox.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=586f6ec1906fc610VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Ni�os";
11031954;"ZORONDO QUARTET";"";"1";"0";"";"";"2019-10-12 00:00:00.0";"2019-10-12 23:59:00.0";"19:00";"Jazz.Se trata de una banda compuesta por grandes m�sicos con much�sima experiencia en esta disciplina";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a206c2e24a68d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc581e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Huerta de la Salud (Hortaleza)";"445279";"4480662";"40.47484735634347";"-3.645543866498554";"HORTALEZA";"/contenido/actividades/Musica";"";
11000278;"'Aprender a vivir'";"";"1";"0";"";"";"2019-10-17 00:00:00.0";"2019-10-17 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9d67c67f9a8c610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD";"Biblioteca P�blica Municipal Mario Vargas Llosa (Centro)";"440645";"4475347";"40.426642215368176";"-3.699722994908341";"CENTRO";"/contenido/actividades/ConferenciasColoquios";"";
11020876;"'La Odisea de Azulina'";"";"1";"0";"";"";"2019-10-04 00:00:00.0";"2019-10-04 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=df4da45c3f34d610VgnVCM2000001f4a900aRCRD";"'La Odisea de Azulina'";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e86531bf3e34d610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42753d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Bohemios (Villaverde)";"441066";"4467547";"40.35639654251886";"-3.6940501846610894";"VILLAVERDE";"";"/usuario/Ni�os";
10788624;"'Con el agua no se juega'";"";"1";"0";"";"";"2019-10-11 00:00:00.0";"2019-10-11 23:59:00.0";"17:30";"Taller familiar. Conoce los curiosos trucos que realizan estas aves.  Horario: de 17;30  a 18:30 horas Dirigido a ni�os y ni�as mayores de 6 a�os, acompa�ados de un adulto N�mero de plazas: 20 Es necesario la reserva previa mediente preincripci�n para participar en esta actividad";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=88e1bef6e5f16610VgnVCM2000001f4a900aRCRD";"Actividades. Centro de Interpretaci�n de la Naturaleza Montecarmelo. Primavera";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6815621aa6fc2510VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f6f3633dcd4f010VgnVCM1000000b205a0aRCRD";"Centro de Interpretaci�n de la Naturaleza Montecarmelo (Fuencarral - El Pardo)";"441677";"4485176";"40.51337745339972";"-3.6897406722711366";"FUENCARRAL-EL PARDO";"/contenido/actividades/CursosTalleres";"/usuario/Ni�os,/usuario/Familias";
10926093;"'Con el agua no se juega'";"";"1";"0";"";"";"2019-11-02 00:00:00.0";"2019-11-02 23:59:00.0";"17:00";"Taller familiar. Conoce los curiosos trucos que realizan estas aves.  Horario: de 17 a 18:30 horas Dirigido a ni�os y ni�as mayores de 6 a�os, acompa�ados de un adulto N�mero de plazas: 20 Es necesario la reserva previa mediente preincripci�n para participar en esta actividad";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e523401622e9610VgnVCM1000001d4a900aRCRD";"Actividades. Centro de Interpretaci�n de la Naturaleza Montecarmelo. Primavera";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6815621aa6fc2510VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f6f3633dcd4f010VgnVCM1000000b205a0aRCRD";"Centro de Interpretaci�n de la Naturaleza Montecarmelo (Fuencarral - El Pardo)";"441677";"4485176";"40.51337745339972";"-3.6897406722711366";"FUENCARRAL-EL PARDO";"/contenido/actividades/CursosTalleres";"/usuario/Ni�os,/usuario/Familias";
11026293;"(De)construcci�n de la masculinidad";"";"1";"1";"J";"17/10/2019;";"2019-10-10 00:00:00.0";"2019-10-24 23:59:00.0";"18:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bec2b608d026d610VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=306b89e2c9e5d010VgnVCM1000000b205a0aRCRD";"Espacio de Igualdad Mar�a Zambrano";"439412";"4476170";"40.433958260960964";"-3.7143358486689415";"CHAMBERI";"/contenido/actividades/CursosTalleres";"";
